1570783267.572309|SWI|PID MISMATCH FIX|
1570894784.370252|STDEV|68|
1570894784.715695|xw|disabling touch for internal trackpad (clamshell)|
1570894789.169349|M|mt_stop11|
1570894789.170994|M|unregister magic trackpad 2|
1570894789.173794|M|register touchbar mbp trackpad|
1570894789.173830|M|register internal trackpad|
1570894789.174032|STDEV|68|
1570894811.639816|SYS|USB DEVICE DISCONNECTED|
1570894811.649521|SYS|USB DEVICE CONNECTED|
1570894811.649787|SYS|USB Connect Count 2|
1570894813.831844|M|mt_stop2|
1570894813.834099|M|unregister magic trackpad 2|
1570894813.841930|M|register touchbar mbp trackpad|
1570894813.842088|M|register internal trackpad|
1570894813.843163|STDEV|68|
1570894814.191585|M|mt_stop2|
1570894814.194944|M|unregister magic trackpad 2|
1570894814.209197|M|register touchbar mbp trackpad|
1570894814.209345|M|register internal trackpad|
1570894814.210292|STDEV|68|
1570894827.436631|SYS|USB DEVICE DISCONNECTED|
1570894827.446080|SYS|USB DEVICE CONNECTED|
1570894827.446391|SYS|USB Connect Count 4|
1570894829.624521|M|mt_stop2|
1570894829.627580|M|unregister magic trackpad 2|
1570894829.634163|M|register touchbar mbp trackpad|
1570894829.634311|M|register internal trackpad|
1570894829.635293|STDEV|68|
1570894829.948185|M|mt_stop2|
1570894829.954011|M|unregister magic trackpad 2|
1570894829.965123|M|register touchbar mbp trackpad|
1570894829.965291|M|register internal trackpad|
1570894829.966644|STDEV|68|
1570894830.166619|M|mt_stop2|
1570894830.169549|M|unregister magic trackpad 2|
1570894830.178778|M|register touchbar mbp trackpad|
1570894830.178947|M|register internal trackpad|
1570894830.179929|STDEV|68|
1570894832.268125|M|mt_stop2|
1570894832.270340|M|unregister magic trackpad 2|
1570894832.274337|M|register touchbar mbp trackpad|
1570894832.274420|M|register internal trackpad|
1570894832.274919|STDEV|68|
1570894835.520549|M|mt_stop2|
1570894835.522663|M|unregister magic trackpad 2|
1570894835.525949|M|register touchbar mbp trackpad|
1570894835.526000|M|register internal trackpad|
1570894835.526362|STDEV|68|
1570894840.976845|M|mt_stop2|
1570894840.978807|M|unregister magic trackpad 2|
1570894840.981588|M|register touchbar mbp trackpad|
1570894840.981647|M|register internal trackpad|
1570894840.981986|STDEV|68|
1570898030.106600|SYS|USB DEVICE DISCONNECTED|
1570898030.107603|SYS|USB DEVICE CONNECTED|
1570898030.107637|SYS|USB Connect Count 2|
1570898031.165478|LAUNCH|DIDLaunch START|
1570898031.169879|SYS|Running on macOS: 10.14.6|
1570898031.169898|SYS|BTT Version: 3.202|
1570898031.169922|SYS|Device: MacBookPro15,2|
1570898031.207103|usage|loading todays usage|
1570898031.218453|short|init|
1570898031.219398|STORE|The store already exists in udefs|
1570898031.219459|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570898031.228934|LIC|idate 2019-09-30 08:00:36 +0000|
1570898031.238699|LIC|closing previous instance of BetterTouchTool relaunch|
1570898031.245692|LIC|license appears to be valid|
1570898031.246610|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570898031.246668|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570898031.246678|LIC|using date 1568360356|
1570898031.246703|lic|newest date 2019-09-13 07:39:16 +0000|
1570898031.246710|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570898031.248427|lic|newest date 2019-09-13 07:39:16 +0000|
1570898031.248445|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570898031.248603|LIC|License is valid for this version|
1570898031.261415|lic|newest date 2019-09-13 07:39:16 +0000|
1570898031.261430|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570898031.275015|xw|is trusted|
1570898031.290391|short|call sharedInstance4|
1570898031.343528|M|mt_stop10|
1570898031.344749|M|register touchbar mbp trackpad|
1570898031.344767|M|register internal trackpad|
1570898031.344880|STDEV|68|
1570898031.824976|lic|newest date 2019-09-13 07:39:16 +0000|
1570898031.824995|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570898031.826347|START|TB VISIBLE 0|
1570898031.826362|START|TB FORCED HIDDEN 0|
1570898031.829403|LAUNCH|DIDLaunch END frontmostApp: com.apple.loginwindow, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570898031.843949|lic|newest date 2019-09-13 07:39:16 +0000|
1570898031.843964|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570898031.852951|SLEEP|FORCESHOWAFTERSLEEP2|
1570898031.852973|TB|Force show Touch Bar|
1570898031.963060|SLEEP|FORCESHOWAFTERSLEEP3|
1570898031.963079|TB|Force show Touch Bar|
1570898032.240879|xw|disabling touch for internal trackpad (clamshell)|
1570898032.842085|M|mt_stop2|
1570898032.842689|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570898032.843890|M|unregister magic trackpad 2|
1570898032.845049|M|register touchbar mbp trackpad|
1570898032.845065|M|register internal trackpad|
1570898032.845197|STDEV|68|
1570898052.151854|SYS|USB DEVICE DISCONNECTED|
1570898052.161278|SYS|USB DEVICE CONNECTED|
1570898052.161595|SYS|USB Connect Count 2|
1570898054.333028|M|mt_stop2|
1570898054.335877|M|unregister magic trackpad 2|
1570898054.342429|M|register touchbar mbp trackpad|
1570898054.342574|M|register internal trackpad|
1570898054.343419|STDEV|68|
1570898054.888720|M|mt_stop2|
1570898054.891706|M|unregister magic trackpad 2|
1570898054.902135|M|register touchbar mbp trackpad|
1570898054.902288|M|register internal trackpad|
1570898054.903111|STDEV|68|
1570898067.373177|SYS|USB DEVICE DISCONNECTED|
1570898067.382927|SYS|USB DEVICE CONNECTED|
1570898067.383223|SYS|USB Connect Count 4|
1570898069.547896|M|mt_stop2|
1570898069.550264|M|unregister magic trackpad 2|
1570898069.556634|M|register touchbar mbp trackpad|
1570898069.556776|M|register internal trackpad|
1570898069.557623|STDEV|68|
1570898069.956777|M|mt_stop2|
1570898069.959933|M|unregister magic trackpad 2|
1570898069.968522|M|register touchbar mbp trackpad|
1570898069.968709|M|register internal trackpad|
1570898069.969547|STDEV|68|
1570898130.150880|SYS|USB DEVICE DISCONNECTED|
1570898130.153172|SYS|USB DEVICE CONNECTED|
1570898130.153243|SYS|USB Connect Count 2|
1570898132.224462|M|mt_stop2|
1570898132.226383|M|unregister magic trackpad 2|
1570898132.228206|M|register touchbar mbp trackpad|
1570898132.228245|M|register internal trackpad|
1570898132.228463|STDEV|68|
1570898132.881895|M|mt_stop2|
1570898132.884049|M|unregister magic trackpad 2|
1570898132.886982|M|register touchbar mbp trackpad|
1570898132.887021|M|register internal trackpad|
1570898132.887238|STDEV|68|
1570898150.646784|SYS|USB DEVICE DISCONNECTED|
1570898150.657253|SYS|USB DEVICE CONNECTED|
1570898150.657559|SYS|USB Connect Count 4|
1570898152.795506|M|mt_stop2|
1570898152.797820|M|unregister magic trackpad 2|
1570898152.804305|M|register touchbar mbp trackpad|
1570898152.804454|M|register internal trackpad|
1570898152.805317|STDEV|68|
1570898153.349172|M|mt_stop2|
1570898153.352222|M|unregister magic trackpad 2|
1570898153.361717|M|register touchbar mbp trackpad|
1570898153.361868|M|register internal trackpad|
1570898153.362804|STDEV|68|
1570898165.975070|SYS|USB DEVICE DISCONNECTED|
1570898165.984107|SYS|USB DEVICE CONNECTED|
1570898165.984430|SYS|USB Connect Count 2|
1570898168.074836|M|mt_stop2|
1570898168.077892|M|unregister magic trackpad 2|
1570898168.084493|M|register touchbar mbp trackpad|
1570898168.084640|M|register internal trackpad|
1570898168.085645|STDEV|68|
1570898168.581203|M|mt_stop2|
1570898168.584016|M|unregister magic trackpad 2|
1570898168.594473|M|register touchbar mbp trackpad|
1570898168.594644|M|register internal trackpad|
1570898168.595665|STDEV|68|
1570898702.113232|SYS|USB DEVICE DISCONNECTED|
1570898702.114310|SYS|USB DEVICE CONNECTED|
1570898702.114343|SYS|USB Connect Count 4|
1570898704.187583|M|mt_stop2|
1570898704.189794|M|unregister magic trackpad 2|
1570898704.192022|M|register touchbar mbp trackpad|
1570898704.192080|M|register internal trackpad|
1570898704.192386|STDEV|68|
1570898704.712006|M|mt_stop2|
1570898704.714257|M|unregister magic trackpad 2|
1570898704.717065|M|register touchbar mbp trackpad|
1570898704.717103|M|register internal trackpad|
1570898704.717309|STDEV|68|
1570901341.626382|LAUNCH|DIDLaunch START|
1570901341.631859|SYS|Running on macOS: 10.14.6|
1570901341.631889|SYS|BTT Version: 3.202|
1570901341.631927|SYS|Device: MacBookPro15,2|
1570901341.703649|usage|loading todays usage|
1570901341.721086|short|init|
1570901341.722800|STORE|The store already exists in udefs|
1570901341.722900|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570901341.736725|LIC|idate 2019-09-30 08:00:36 +0000|
1570901341.742677|LIC|closing previous instance of BetterTouchTool relaunch|
1570901341.749473|LIC|license appears to be valid|
1570901341.750400|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570901341.750468|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570901341.750480|LIC|using date 1568360356|
1570901341.750512|lic|newest date 2019-09-13 07:39:16 +0000|
1570901341.750523|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570901341.752678|lic|newest date 2019-09-13 07:39:16 +0000|
1570901341.752698|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570901341.752880|LIC|License is valid for this version|
1570901341.769644|lic|newest date 2019-09-13 07:39:16 +0000|
1570901341.769668|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570901341.785947|xw|is trusted|
1570901341.808013|short|call sharedInstance4|
1570901341.865543|M|mt_stop10|
1570901342.513262|lic|newest date 2019-09-13 07:39:16 +0000|
1570901342.513291|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570901342.514970|START|TB VISIBLE 0|
1570901342.514990|START|TB FORCED HIDDEN 0|
1570901342.518379|LAUNCH|DIDLaunch END frontmostApp: com.apple.loginwindow, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570901342.533927|lic|newest date 2019-09-13 07:39:16 +0000|
1570901342.533947|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570901342.544648|SLEEP|FORCESHOWAFTERSLEEP2|
1570901342.544670|TB|Force show Touch Bar|
1570901342.675465|SLEEP|FORCESHOWAFTERSLEEP3|
1570901342.675484|TB|Force show Touch Bar|
1570901343.611308|M|mt_stop2|
1570901343.613061|M|register touchbar mbp trackpad|
1570901343.613121|M|register internal trackpad|
1570901343.613501|STDEV|68|
1570901343.613697|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570901343.708499|M|mt_stop2|
1570901343.710311|M|unregister magic trackpad 2|
1570901343.711611|M|register touchbar mbp trackpad|
1570901343.711626|M|register internal trackpad|
1570901343.711791|STDEV|68|
1570901343.729943|xw|disabling touch for internal trackpad (clamshell)|
1570901348.174383|M|mt_stop11|
1570901348.176147|M|unregister magic trackpad 2|
1570901348.177365|M|register touchbar mbp trackpad|
1570901348.177381|M|register internal trackpad|
1570901348.177540|STDEV|68|
1570904584.130813|SYS|USB DEVICE DISCONNECTED|
1570904584.132789|SYS|USB DEVICE CONNECTED|
1570904584.132861|SYS|USB Connect Count 2|
1570904586.203967|M|mt_stop2|
1570904586.205640|M|unregister magic trackpad 2|
1570904586.206659|M|register touchbar mbp trackpad|
1570904586.206707|M|register internal trackpad|
1570904586.206962|STDEV|68|
1570904586.722431|M|mt_stop2|
1570904586.724473|M|unregister magic trackpad 2|
1570904586.726735|M|register touchbar mbp trackpad|
1570904586.726773|M|register internal trackpad|
1570904586.727029|STDEV|68|
1570905411.229300|LAUNCH|DIDLaunch START|
1570905411.234886|SYS|Running on macOS: 10.14.6|
1570905411.234912|SYS|BTT Version: 3.202|
1570905411.234945|SYS|Device: MacBookPro15,2|
1570905411.277280|usage|loading todays usage|
1570905411.288493|short|init|
1570905411.289462|STORE|The store already exists in udefs|
1570905411.289529|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570905411.299781|LIC|idate 2019-09-30 08:00:36 +0000|
1570905411.305103|LIC|closing previous instance of BetterTouchTool relaunch|
1570905411.310402|LIC|license appears to be valid|
1570905411.311556|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570905411.311611|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570905411.311619|LIC|using date 1568360356|
1570905411.311640|lic|newest date 2019-09-13 07:39:16 +0000|
1570905411.311645|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570905411.313078|lic|newest date 2019-09-13 07:39:16 +0000|
1570905411.313092|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570905411.313225|LIC|License is valid for this version|
1570905411.325611|lic|newest date 2019-09-13 07:39:16 +0000|
1570905411.325628|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570905411.342660|xw|is trusted|
1570905411.360510|short|call sharedInstance4|
1570905411.413369|M|mt_stop10|
1570905412.108259|lic|newest date 2019-09-13 07:39:16 +0000|
1570905412.108313|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570905412.111580|START|TB VISIBLE 0|
1570905412.111608|START|TB FORCED HIDDEN 0|
1570905412.116421|LAUNCH|DIDLaunch END frontmostApp: com.apple.loginwindow, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570905412.138970|lic|newest date 2019-09-13 07:39:16 +0000|
1570905412.138992|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570905412.149916|SLEEP|FORCESHOWAFTERSLEEP2|
1570905412.149940|TB|Force show Touch Bar|
1570905412.313346|SLEEP|FORCESHOWAFTERSLEEP3|
1570905412.313409|TB|Force show Touch Bar|
1570905412.889665|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570905412.890194|M|mt_stop2|
1570905412.891154|M|register touchbar mbp trackpad|
1570905412.891171|M|register internal trackpad|
1570905412.891362|STDEV|68|
1570905412.978946|xw|disabling touch for internal trackpad (clamshell)|
1570905413.140040|M|mt_stop2|
1570905413.141927|M|unregister magic trackpad 2|
1570905413.143698|M|register touchbar mbp trackpad|
1570905413.143748|M|register internal trackpad|
1570905413.143898|STDEV|68|
1570905417.735758|M|mt_stop11|
1570905417.737921|M|unregister magic trackpad 2|
1570905417.740231|M|register touchbar mbp trackpad|
1570905417.740269|M|register internal trackpad|
1570905417.740482|STDEV|68|
1570909547.317344|SYS|USB DEVICE DISCONNECTED|
1570909547.318425|SYS|USB DEVICE CONNECTED|
1570909547.318480|SYS|USB Connect Count 2|
1570909552.945734|M|mt_stop2|
1570909552.947248|M|unregister magic trackpad 2|
1570909552.948767|M|register touchbar mbp trackpad|
1570909552.948804|M|register internal trackpad|
1570909552.949029|STDEV|68|
1570909640.354952|xw|enabling touch for internal trackpad (after clamshell)|
1570909640.468727|SYS|USB DEVICE DISCONNECTED|
1570909640.469825|SYS|USB DEVICE CONNECTED|
1570909640.469903|SYS|USB Connect Count 2|
1570909640.758010|SEC|SecureInputActive com.apple.loginwindow 94|
1570909642.459994|M|mt_stop2|
1570909642.461271|M|unregister magic trackpad 2|
1570909642.462349|M|register touchbar mbp trackpad|
1570909642.462372|M|register internal trackpad|
1570909642.462496|STDEV|68|
1570909643.034554|M|mt_stop2|
1570909643.036313|M|unregister magic trackpad 2|
1570909643.038328|M|register touchbar mbp trackpad|
1570909643.038365|M|register internal trackpad|
1570909643.038550|STDEV|68|
1570909644.415971|SEC|SecureInputDisabled com.apple.loginwindow|
1570909644.694616|LOGIN|RESTART AFTER LOGIN|
1570909644.698137|xw|should relaunch|
1570909644.698556|xw|BTTRelaunch found|
1570909644.698604|xw|BTTRelaunch call seems successfull|
1570909644.711712|TERMINATE|SHOULDTERMINATE|
1570909645.130795|LAUNCH|DIDLaunch START|
1570909645.136923|SYS|Running on macOS: 10.14.6|
1570909645.136950|SYS|BTT Version: 3.202|
1570909645.136984|SYS|Device: MacBookPro15,2|
1570909645.185963|usage|loading todays usage|
1570909645.197401|short|init|
1570909645.200330|STORE|The store already exists in udefs|
1570909645.200398|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570909645.212007|LIC|idate 2019-09-30 08:00:36 +0000|
1570909645.218152|LIC|closing previous instance of BetterTouchTool relaunch|
1570909645.224843|LIC|license appears to be valid|
1570909645.225887|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570909645.225982|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570909645.225996|LIC|using date 1568360356|
1570909645.226028|lic|newest date 2019-09-13 07:39:16 +0000|
1570909645.226039|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570909645.228850|lic|newest date 2019-09-13 07:39:16 +0000|
1570909645.228875|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570909645.229090|LIC|License is valid for this version|
1570909645.252819|lic|newest date 2019-09-13 07:39:16 +0000|
1570909645.252847|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570909645.281542|xw|is trusted|
1570909645.316945|short|call sharedInstance4|
1570909645.431616|M|mt_stop10|
1570909645.433323|M|register touchbar mbp trackpad|
1570909645.433352|M|register internal trackpad|
1570909645.433496|STDEV|68|
1570909646.278104|lic|newest date 2019-09-13 07:39:16 +0000|
1570909646.278141|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570909646.280358|START|TB VISIBLE 0|
1570909646.280381|START|TB FORCED HIDDEN 0|
1570909646.284537|LAUNCH|DIDLaunch END frontmostApp: org.videolan.vlc, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570909646.308229|lic|newest date 2019-09-13 07:39:16 +0000|
1570909646.308244|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570909646.349391|SLEEP|FORCESHOWAFTERSLEEP2|
1570909646.349418|TB|Force show Touch Bar|
1570909647.134613|M|mt_stop2|
1570909647.136186|M|unregister magic trackpad 2|
1570909647.137317|M|register touchbar mbp trackpad|
1570909647.137333|M|register internal trackpad|
1570909647.137431|STDEV|68|
1570909647.380239|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570909647.487110|SLEEP|FORCESHOWAFTERSLEEP3|
1570909647.487137|TB|Force show Touch Bar|
1570909749.471764|SWI|PID MISMATCH FIX|
1570910245.648252|lic|newest date 2019-09-13 07:39:16 +0000|
1570910245.648303|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570911361.273379|LMDrag|dragged after three finger click block|
1570911826.676931|LMDrag|dragged after three finger click block|
1570911832.073977|LMDrag|dragged after three finger click block|
1570912007.679819|LMDrag|dragged after three finger click block|
1570912009.937890|LMDrag|dragged after three finger click block|
1570912023.591203|SWI|PID MISMATCH FIX|
1570913043.398008|SWI|PID MISMATCH FIX|
1570913244.157654|c00|14|
1570913305.720041|SEC|SecureInputActive com.google.Chrome 606|
1570913314.681321|SEC|SecureInputDisabled com.google.Chrome|
1570913381.346391|LMDrag|dragged after three finger click block|
1570913383.219441|LMDrag|dragged after three finger click block|
1570914274.187070|LMDrag|dragged after three finger click block|
1570914285.890412|LMDrag|dragged after three finger click block|
1570914297.742304|LMDrag|dragged after three finger click block|
1570914396.974015|LMDrag|dragged after three finger click block|
1570914399.372118|LMDrag|dragged after three finger click block|
1570914399.480401|WISNA|Focus doesn't match window pid|
1570915329.612146|SWI|PID MISMATCH FIX|
1570915540.718423|LMDrag|dragged after three finger click block|
1570915919.705451|LMDrag|dragged after three finger click block|
1570916501.596754|SWI|PID MISMATCH FIX|
1570916525.112739|LMDrag|dragged after three finger click block|
1570916545.696947|SWI|PID MISMATCH FIX|
1570916608.287921|LMDrag|dragged after three finger click block|
1570916634.616808|c00|14|
1570917145.884228|c00|14|
1570917195.899183|SWI|PID MISMATCH FIX|
1570917197.876096|c00|14|
1570917272.795724|LMDrag|dragged after three finger click block|
1570917386.370614|c00|14|
1570917504.496920|LMDrag|dragged after three finger click block|
1570917509.483731|SWI|PID MISMATCH FIX|
1570917625.784359|usage|loading todays usage|
1570918349.510799|SWI|PID MISMATCH FIX|
1570918390.822529|SEC|SecureInputActive com.adobe.adobedigitaleditions.app 14841|
1570918399.697509|SEC|SecureInputDisabled com.adobe.adobedigitaleditions.app|
1570918402.832654|SEC|SecureInputActive com.adobe.adobedigitaleditions.app 14841|
1570918405.767369|SEC|SecureInputDisabled com.adobe.adobedigitaleditions.app|
1570918720.442670|LMDrag|dragged after three finger click block|
1570918724.055940|c00|14|
1570918742.512385|c00|14|
1570918742.960313|c00|14|
1570918941.540367|SWI|PID MISMATCH FIX|
1570919098.852066|SEC|SecureInputActive com.google.Chrome 606|
1570919112.379655|SEC|SecureInputDisabled com.google.Chrome|
1570919200.828121|SEC|SecureInputActive com.google.Chrome 606|
1570919215.784080|SEC|SecureInputDisabled com.google.Chrome|
1570919331.830137|c00|14|
1570919349.595732|SWI|PID MISMATCH FIX|
1570919363.951245|c00|14|
1570919580.880255|c00|14|
1570919581.221745|c00|14|
1570919583.857188|c00|14|
1570919788.076277|c00|14|
1570919789.050155|c00|14|
1570919912.848970|c00|14|
1570919913.199478|c00|14|
1570919913.965695|c00|14|
1570920353.557490|LMDrag|dragged after three finger click block|
1570920745.513028|TERMINATE|SHOULDTERMINATE|
1570941590.724733|LAUNCH|DIDLaunch START|
1570941590.735637|SYS|Running on macOS: 10.15.0|
1570941590.735664|SYS|BTT Version: 3.202|
1570941590.735725|SYS|Device: MacBookPro15,2|
1570941590.810553|usage|loading todays usage|
1570941590.826388|short|init|
1570941590.829723|STORE|The store already exists in udefs|
1570941590.829848|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570941590.849879|LIC|idate 2019-09-30 08:00:36 +0000|
1570941590.867518|LIC|license appears to be valid|
1570941590.868808|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = {length = 128, bytes = 0x2f068c1d e2832ee2 79716cd0 54f19928 ... 8ba28ded 5766fc94 };
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570941590.868884|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570941590.868900|LIC|using date 1568360356|
1570941590.868949|lic|newest date 2019-09-13 07:39:16 +0000|
1570941590.868962|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570941590.872009|lic|newest date 2019-09-13 07:39:16 +0000|
1570941590.872040|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570941590.873133|LIC|License is valid for this version|
1570941590.898392|lic|newest date 2019-09-13 07:39:16 +0000|
1570941590.898418|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570941590.932420|xw|is trusted|
1570941590.967821|short|call sharedInstance4|
1570941591.084022|M|mt_stop10|
1570941591.085998|M|register touchbar mbp trackpad|
1570941591.086026|M|register internal trackpad|
1570941591.086216|STDEV|68|
1570941592.130994|lic|newest date 2019-09-13 07:39:16 +0000|
1570941592.131025|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570941592.135180|START|TB VISIBLE 0|
1570941592.135214|START|TB FORCED HIDDEN 0|
1570941592.141782|LAUNCH|DIDLaunch END frontmostApp: com.surteesstudios.Bartender, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570941592.174698|lic|newest date 2019-09-13 07:39:16 +0000|
1570941592.174723|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570941592.193304|SLEEP|FORCESHOWAFTERSLEEP2|
1570941592.193335|TB|Force show Touch Bar|
1570941593.219327|M|mt_stop2|
1570941593.221167|M|unregister magic trackpad 2|
1570941593.222881|M|register touchbar mbp trackpad|
1570941593.222907|M|register internal trackpad|
1570941593.223057|STDEV|68|
1570941593.491460|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570941593.686304|SLEEP|FORCESHOWAFTERSLEEP3|
1570941593.686337|TB|Force show Touch Bar|
1570941593.696373|lic|newest date 2019-09-13 07:39:16 +0000|
1570941593.696397|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570941593.885250|lic|newest date 2019-09-13 07:39:16 +0000|
1570941593.885288|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570941593.888227|lic|newest date 2019-09-13 07:39:16 +0000|
